-512	-187
-512	-55
-512	271
-409	490
-130	511
199	511
242	511
-240	469
-512	248
-489	360
-453	442
-510	-28
-436	-474
-499	-393
-512	-94
-512	222
-426	464
-171	511
144	511
442	473
465	434
-24	511
-460	452
-345	508
-36	511
260	511
490	394
511	107
511	52
337	415
-245	511
-512	49
-278	-475
309	-480
511	28
204	506
-376	432
-512	-109
-132	-512
425	-353
511	-4
511	-121
488	-416
261	-512
-58	-512
-351	-512
-383	-507
93	-512
493	-386
511	81
202	511
-378	401
-512	-170
-122	-512
334	-512
228	-512
-100	-512
-381	-498
-512	-275
-512	21
-512	313
-355	511
-63	511
232	511
473	410
511	145
511	84
338	425
-250	492
-512	6
-277	-483
310	-441
511	-162
511	-273
391	-506
90	-512
37	-512
418	-345
511	229
47	511
-393	511
-271	511
-215	511
-498	217
-449	-339
104	-512
502	-407
417	-475
130	-512
-187	-512
-210	-512
250	-478
511	12
275	495
-314	456
-512	-52
-423	-471
-495	-382
-512	-304
-126	-498
322	-512
186	-512
115	-512
457	-286
493	280
-22	511
-512	238
-447	-323
94	-512
511	-199
399	377
-170	511
-512	128
-344	-434
-170	-512
-434	-480
-512	-223
-512	89
-507	361
-308	511
-241	511
-477	201
-512	-214
-512	-89
-512	220
-437	447
-170	511
149	511
210	511
-252	480
-512	-20
-252	-508
319	-447
511	94
199	511
-377	399
-512	-170
-128	-512
433	-346
507	228
266	511
347	503
511	291
511	0
511	-304
349	-512
288	-512
511	-143
402	409
-178	507
-512	307
-491	404
-258	511
63	511
132	511
-296	425
-512	138
-512	236
-394	491
-107	511
-51	511
-415	344
-512	-228
-47	-512
395	-512
302	-512
0	-512
-304	-512
-512	-381
-512	-68
-512	-4
-363	-377
-23	-512
-145	-512
-208	-512
248	-463
511	-230
511	-333
493	-386
511	81
511	150
511	46
511	-268
399	-492
113	-512
-204	-512
-283	-512
177	-512
511	-54
318	480
-259	493
-512	-21
-252	-508
319	-448
511	102
171	511
-387	402
-512	-178
-322	-512
-413	-491
-512	-239
-512	84
-507	361
-308	511
-241	511
-487	202
-432	-376
109	-512
511	-378
449	-436
201	-512
-114	-512
-200	-512
245	-465
511	-215
511	-306
348	-512
51	-512
-9	-512
375	-394
511	178
107	511
-336	511
-252	511
81	511
370	508
511	311
511	-4
511	-69
411	341
98	511
205	511
306	511
-169	486
-512	287
-496	378
-253	511
50	511
325	511
511	346
511	40
511	-257
402	-479
128	-512
-170	-512
-434	-480
